all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist
EENL,NL,EE,-15.331369610993582,-21.887452275955702,1452174.9472903395,NA,0.8672550592850138
EENO,NO,EE,-14.073729164129894,-21.554197017304087,935500.7991116906,NA,0.8929303735401622
EEOM,OM,EE,-13.539395989883582,-28.635380675711723,4898123.860731333,NA,NA
EEPE,PE,EE,-16.579008679364605,NA,11658732.857333468,NA,0.8659178033342247
EEPH,PH,EE,-17.749919087431167,-25.938191821359638,9120524.870592203,NA,0.9048765267005437
EEPL,PL,EE,-13.35693619683637,-22.048692186850293,865408.0886228171,NA,0.8782205580814835
EEPT,PT,EE,-15.614802337979942,-24.15242915296858,3227231.377741917,NA,0.8809842203797806
EERO,RO,EE,-14.38308448584569,-24.830273798484576,1448697.576514287,NA,0.8853525898190246
EERU,RU,EE,-13.22248151191687,-22.6512441192192,3960674.984445511,NA,0.8978336453597218
EESA,SA,EE,-16.490270606655073,-27.711904800606952,4065844.467800423,NA,NA
EESE,SE,EE,-13.821586245357329,-20.038680295799097,688045.4588023575,NA,0.8773290541142907
EESI,SI,EE,-13.202046635868353,-22.366765711025632,1592405.471578633,NA,0.8887403048943567
EESK,SK,EE,-13.321280850920248,-22.079927671235936,1225612.7795442338,NA,0.8734955870553625
EETH,TH,EE,-16.443677733087593,-26.4224467532636,7676878.865959458,NA,0.9135241151823126
EETR,TR,EE,-16.81970305518821,-23.985784736778623,2308411.0267157643,NA,0.8849959882321475
EEUA,UA,EE,-13.52662319113095,-21.60271327664655,1179245.1468470478,NA,0.8894535080681109
EEUS,US,EE,-14.329339803127372,-25.08326392651199,7910750.403412222,NA,0.9048765267005437
EEVN,VN,EE,-17.682685297224424,-25.16379866456833,8015568.4569638185,NA,0.8845502362485513
EGES,ES,EG,-13.45469827695036,-22.572154751872052,3444555.254988043,166.39748513958506,NA
EGFR,FR,EG,-12.410311806771828,-22.442568434187734,3248600.501056876,NA,NA
EGGB,GB,EG,-12.526006200106329,-22.564143783799096,4088686.203887909,156.59282004870923,NA
EGGR,GR,EG,-12.912025633672727,-22.490487867517334,1528851.2683619887,NA,NA
EGHR,HR,EG,-14.173209100923659,-23.71517691228611,2398127.1011758703,NA,NA
EGHU,HU,EG,-14.034950418569341,-24.21907620557842,2392616.161218015,170.62496313754698,NA
EGID,ID,EG,-15.214898441216167,-23.938707639933398,10271189.4244974,140.69020878687894,NA
EGIE,IE,EG,-15.407745566365055,-23.702265967460352,4259989.321075451,156.59282004870923,NA
EGIL,IL,EG,-13.067313914633516,-23.92569941960012,680836.7199842077,104.11151944570605,NA
EGIN,IN,EG,-16.103417108089577,-23.306575534025225,4833887.457989811,124.34005973780548,NA
EGIQ,IQ,EG,-12.889261613896744,-23.51530044768527,1504038.5287296472,0,0
EGIT,IT,EG,-12.987785031599923,-21.67965829495682,2348897.654824346,107.32403587910284,NA
EGJO,JO,EG,-12.948061334697096,-22.729917161401097,734296.3294011574,0,0
EGJP,JP,EG,-14.070046262751081,-23.362664414572645,9737404.38400363,153.20765594659073,NA
EGKR,KR,EG,-13.749447733716666,-22.648985037816736,8862211.031141898,141.63370671766592,NA
EGKW,KW,EG,-12.836336231102838,-21.7863516100391,1760872.5390049282,0,0
EGKZ,KZ,EG,-17.38639931111088,-24.617599331288677,4027257.489843553,33.53410112144537,NA
EGLT,LT,EG,-16.53868830305762,-24.710945343308257,3263993.2453474514,68.25872295032516,NA
EGLV,LV,EG,-15.835667541130181,-24.81943410945315,3363065.969438663,106.99838413284071,NA
EGMA,MA,EG,-14.557530781032545,-23.585120009294183,3421369.842129319,0,0
EGMX,MX,EG,-13.82135091004877,-25.551334236342036,12445853.57665469,166.39748513958506,NA
EGMY,MY,EG,-15.955587175187418,-23.151002157362967,9148683.937114974,NA,NA
EGNL,NL,EG,-15.988701402823162,-22.53978367167016,3481041.990695892,NA,NA
EGNO,NO,EG,-15.716498961575123,-24.455311566615066,4168484.3239696645,59.34987452786549,NA
EGNZ,NZ,EG,-15.089215226808383,-24.238389458989865,16373302.774637235,156.59282004870923,NA
EGOM,OM,EG,-15.002638698474817,-24.019607226497996,2819728.6750340015,0,0
EGPH,PH,EG,-18.366677317313837,-26.162946958314087,9560237.257044198,156.59282004870923,NA
EGPK,PK,EG,-15.626840542307114,-24.44605605944677,3907849.980983165,39.749870088990654,NA
EGPL,PL,EG,-15.364251135290244,-24.139114847534188,2906216.03116119,63.2763644027041,NA
EGPT,PT,EG,-17.72063688589045,-23.980155453506722,3767593.01566197,70.66751913990753,NA
EGQA,QA,EG,-12.911225735950115,-23.686953345420655,2125646.6089788056,0,0
EGRO,RO,EG,-16.214802545810993,-22.678354018728495,2160737.572368767,30.524406736729144,NA
EGRS,RS,EG,-17.683207415658984,NA,2057598.5219960927,NA,NA
EGRU,RU,EG,-12.034247965181974,-23.041220828184027,6338368.90413993,152.13440792344912,NA
EGSA,SA,EG,-11.881565830411782,-22.130730511976797,1516274.9445171366,0,0
EGSE,SE,EG,-15.76436546898976,-23.018533960554045,4051976.3232677807,83.39008607952832,NA
EGSG,SG,EG,-13.462686059341245,-23.167849845207574,8345520.8478450095,156.59282004870923,NA
EGSI,SI,EG,-17.62739061253949,-23.457049487813542,2510078.1712115468,24.15097796013877,NA
EGTR,TR,EG,-14.168204414149969,-22.577129856851336,1417873.7306115688,118.9777237575461,NA
EGUA,UA,EG,-16.14028507314258,-21.10282766283465,2455084.6170153236,41.94417252588858,NA
EGUS,US,EG,-12.972752036035992,-23.26409849073167,10888442.461067807,156.59282004870923,NA
EGVN,VN,EG,-15.386515237837688,-25.353494619215226,8030100.656084491,136.84586225593128,NA
EGZA,ZA,EG,-14.678139993947076,-24.806514903677417,6359495.537414542,156.59282004870923,NA
ESFR,FR,ES,-13.387345715221485,-19.728734224816048,826946.3639384499,NA,0.7491307836319872
ESGB,GB,ES,-14.346444965364366,-20.539577994829077,1558472.87110583,143.3610265111319,0.8321298029776233
ESGR,GR,ES,-13.173222437347176,-22.293866012853773,2228173.758189574,NA,0.839083533921726
ESHR,HR,ES,-16.16899745072185,-22.542181480526473,1693483.8894488746,NA,0.8178657395025407
ESHU,HU,ES,-16.490411941256948,-22.002061212142408,2078320.3692162712,181.00843385821494,0.9013105108317732
ESID,ID,ES,-18.146703687268275,-22.553573896284703,13232076.348186564,206.9324774269126,0.8756351965766247
ESIE,IE,ES,-15.707085931110555,-21.28630307990038,1478657.8138524576,143.3610265111319,0.8321298029776233
ESIL,IL,ES,-13.78390330459583,-21.94220476465581,3595818.620710526,165.19721308030353,NA
ESIN,IN,ES,-17.224308222922936,-23.10616753349555,7857168.223937321,152.6597149451405,0.8285637871088526
ESIQ,IQ,ES,-14.133404636905567,-22.202003303546455,4312696.043184352,166.39748513958506,NA
ESIT,IT,ES,-14.624182025581085,-20.236905996212407,1437582.9541546118,145.24048083861365,0.5058393509851119
ESJO,JO,ES,-14.349052527936141,-24.18844534740905,3727114.372544798,166.39748513958506,NA
ESJP,JP,ES,-17.594378060112646,-22.361417834522133,10725256.783566728,174.24530966307245,0.8730498350717661
ESKH,KH,ES,-16.180364254030074,-24.657627175996048,10647455.90610431,161.9479815256586,0.8775073549077294
ESKR,KR,ES,-16.195687460196606,-22.12416875451223,10137045.252618188,165.30953271805566,0.910314700900419
ESKW,KW,ES,-14.568000519525796,-22.925783406885223,4805979.141685787,166.39748513958506,NA
ESKZ,KZ,ES,-16.063839415000498,-21.945959748229924,5621608.11826249,160.01571900764947,0.9077293393955602
ESLT,LT,ES,-16.649323075421428,-22.727787322393286,2709445.3887361735,159.98652967384533,0.842471248997058
ESLV,LV,ES,-15.332291547592579,-23.405770956191436,2817706.217666995,179.95096285250608,NA
ESMA,MA,ES,-13.395449522288043,-21.169571988006705,895078.9871294014,166.39748513958506,NA
ESMK,MK,ES,-16.346070492771045,-23.796001842079768,2188217.3284003977,159.75778112156726,0.8312382990104306
ESMX,MX,ES,-15.859577733894376,-21.992109287724737,9038925.084841458,0,0
ESMY,MY,ES,-17.487497915575013,-22.5621366660187,12052216.929609317,NA,NA
ESNL,NL,ES,-15.283293319701423,-20.45861368629423,1577746.6817370588,NA,0.8307925470268342
ESNO,NO,ES,-15.595231614665051,-21.897058545071566,2624934.255804003,164.44050145199418,0.81189266292235
ESNZ,NZ,ES,-17.084785290375326,-23.89174120311523,19758598.235449307,143.3610265111319,0.8321298029776233
ESOM,OM,ES,-16.657179620087756,-23.38078270563752,6095306.60632442,166.39748513958506,NA
ESPE,PE,ES,-15.346556095274666,-22.990456452756842,9241855.534231026,0,0
ESPH,PH,ES,-16.181368930050358,-23.718175038211136,11922939.203814765,143.3610265111319,0.8321298029776233
ESPK,PK,ES,-17.939543287037303,-23.392134054308134,6647783.879464712,160.2820044053088,0.8003922617455648
ESPL,PL,ES,-15.282328161282491,-21.558477495438922,2269241.4873407055,157.4384967574179,0.8116252117321923
ESPT,PT,ES,-15.253506538131568,-19.94497930914891,346812.09243021667,148.58768454288068,0.6058660961041276
ESQA,QA,ES,-17.0411822584706,-22.038821761828114,5328695.565963371,166.39748513958506,NA
ESRO,RO,ES,-14.232682009119255,-22.788835611098197,2438480.3293767553,160.77267938529846,0.6571275742177052
ESRS,RS,ES,-17.135550811216714,NA,2106890.9941532165,NA,0.8178657395025407
ESRU,RU,ES,-15.022478383260234,-22.201875414465036,6941204.283935337,114.37460238137807,0.8611928323081037
ESSA,SA,ES,-15.84232172755591,-21.469113882927896,4826041.524036378,166.39748513958506,NA
ESSE,SE,ES,-16.083292831193575,-21.63889478096031,2763567.1710426314,154.97591079724694,0.8430953017740929
ESSG,SG,ES,-14.505330096950052,-22.216449009400453,11425533.244389735,143.3610265111319,0.8321298029776233
ESTH,TH,ES,-17.87700938163346,-23.143337879858468,10099392.063011203,194.20987149930346,0.8541499509672819
ESTR,TR,ES,-15.619578121675303,-21.987637081925598,3315826.088857699,161.22674296390534,0.8764375501470981
ESTW,TW,ES,-16.47662651161769,-22.1919813769194,10914333.142554251,190.07812831305262,0.8645805473834359
ESUA,UA,ES,-14.514894823495197,-21.519357181928314,2995785.2151605412,159.31651701347855,0.8104662565748417
ESUS,US,ES,-13.981498696975095,-22.434151632722454,7637547.805841648,143.3610265111319,0.8321298029776233
ESVN,VN,ES,-16.135759922171317,-22.93510832150905,10623407.946556192,182.38598249308777,0.882767228314166
ESZA,ZA,ES,-16.646974303738187,-22.097257360730207,8386435.140385809,143.3610265111319,0.8321298029776233
FIFR,FR,FI,-15.384552607293452,-21.52286858455653,2490483.44249747,NA,0.8529018454132121
FIGB,GB,FI,-14.922279979333291,-20.931803027472856,2019577.9594534594,139.79488230792103,0.5828652937505572
FIGR,GR,FI,-13.608029026883482,-21.981144943196874,2795485.46187976,NA,0.896585539805652
FIHR,HR,FI,-14.725960867728109,-22.272586217205816,2196479.7961842967,NA,0.8011054649193189
FIHU,HU,FI,-15.855071263657686,-21.71381608339544,1927838.5168515833,178.064953208351,0.835071766069359
FIID,ID,FI,-16.548619047496135,-23.668994048837206,10714058.58873479,152.25017324668661,0.8963180886154943
FIIL,IL,FI,-15.726994584283025,-21.95214717534044,3669199.4290663647,112.7854836350208,NA
FIIN,IN,FI,-19.565836632295444,-24.03681794799961,6176389.760118958,131.48392326615829,0.8415797450298654
FIIQ,IQ,FI,-14.521270504975037,-23.94046980165114,3667651.878241821,83.39008607952832,NA
FIIT,IT,FI,-15.945705246615807,-21.588037346217522,2501294.873424481,106.32250569192587,0.8479094231969332
FIKH,KH,FI,-14.566250852312898,-25.650409215793314,8184173.243107237,104.39343416484624,0.8677899616653294
FIKR,KR,FI,-15.735958529640179,-22.353969686184882,6889972.137635224,149.95977598708507,0.8942676294909513
FIKW,KW,FI,-14.828983171461003,-23.50854773330857,4136500.758344555,83.39008607952832,NA
FIKZ,KZ,FI,-15.879586484235888,-21.22551578375191,3076333.4601774653,80.68870199684422,0.912989212801997
FILT,LT,FI,-12.177930937573274,-20.98410817481617,897373.5723470437,86.13540765697375,0.8404207898725149
FILV,LV,FI,-12.08788242877253,-20.64119534219798,781137.2384573725,129.7221974514547,NA
FIMA,MA,FI,-16.780773855944613,-22.76692454357617,4157737.9353112374,83.39008607952832,NA
FIMY,MY,FI,-16.7056258940983,-22.45947649893681,9597866.175686074,NA,NA
FINO,NO,FI,-14.392555570667726,-20.191100638750616,836189.3845796838,72.45161535360381,0.5237585807256843
FIPL,PL,FI,-15.298003590426594,-21.4643773892328,1380455.3503525374,81.22276636587573,0.8180440402959793
FIRO,RO,FI,-15.324880295935117,-23.45405387897372,2004707.8920643067,82.39039127929334,0.8536150485869662
FIRU,RU,FI,-13.224802968390765,-20.86128228451536,3672095.015229198,156.2390326056403,0.8453240616920744
FISE,SE,FI,-13.28386311847521,-18.979252742276522,597884.6799709314,0,0
FITH,TH,FI,-16.166250606622818,-23.150070839783687,7742615.015973694,145.45063256517048,0.898546848533476
FITR,TR,FI,-15.771974238748806,-22.810971129668392,2837931.5020218166,122.5518288963709,0.9013996612284925
FIUA,UA,FI,-14.681137231024605,-21.43061230863798,1708186.4427649418,82.3873428022765,0.8204511010073995
FIUS,US,FI,-16.309162149171307,-23.12072182177686,7500843.575818088,139.79488230792103,0.5828652937505572
FIVN,VN,FI,-17.03264243303564,-24.10852702711279,8007988.160377394,147.48792929961647,0.8775965053044485
FRGB,GB,FR,-11.592906846614873,-19.858385655355857,987793.973225679,NA,0.8161718819648747
FRGR,GR,FR,-11.513305845397792,-22.07977332085335,1810324.7114819223,NA,0.8501381831149148
FRHK,HK,FR,-17.01683148669485,NA,NA,NA,0.8161718819648747
FRHR,HR,FR,-14.677255131673965,-22.142978162312502,1054581.0995603523,NA,0.80770259427654445
FRHU,HU,FR,-14.514578426608091,-21.559808163049755,1380713.4910495637,NA,0.8790229116519568
FRID,ID,FR,-14.937800433999513,-22.463323408729593,12557256.216725767,NA,0.8880271017206026
FRIE,IE,FR,-15.311864749085242,-20.938383264784644,1061032.8215683142,NA,0.8161718819648747
FRIL,IL,FR,-12.427248777794295,-21.8084202390509,3236460.4048305736,NA,NA
FRIN,IN,FR,-14.306246775026839,-22.411506595269987,7289438.950639668,NA,0.8141214228403316
FRIQ,IQ,FR,-11.999374125303003,-22.0602552384397,3833729.8790586796,NA,NA
FRIT,IT,FR,-13.206898347407403,-19.545550223515445,929744.3138435816,NA,0.6975127039315324
FRJO,JO,FR,-13.651269960079887,-23.832965898243017,3363706.705542788,NA,NA
FRJP,JP,FR,-13.350550939527448,-21.48017104486351,9900399.487805126,NA,0.9170009806543639
FRKH,KH,FR,-14.274182460601608,-24.687682592827908,9957796.410478685,NA,0.8982793973433182
FRKR,KR,FR,-13.23352410016116,-21.633509807572857,9310937.660944147,NA,0.8908799144156192
FRKW,KW,FR,-13.777899548542498,-22.10824992118236,4352010.759281265,NA,NA
FRKZ,KZ,FR,-14.020648194579282,-21.009719998081465,4858522.391545911,NA,0.9071944370152447
FRLT,LT,FR,-13.373816464795896,-22.4523447040946,1887676.1934727966,NA,0.8416688954265846
FRLV,LV,FR,-13.932061082113435,-23.40947019995683,1993516.4098542007,NA,NA
FRMA,MA,FR,-12.773997732635316,-21.140769115631645,1670314.4653725277,NA,NA
FRMK,MK,FR,-15.211315156022266,-24.227109537873446,1664434.0438108437,NA,0.8064544887224747
FRMX,MX,FR,-15.587761036468212,-22.744913064834574,9210557.431219436,NA,0.7491307836319872
FRMY,MY,FR,-14.56227694869736,-21.48461558161312,11379077.160489496,NA,NA
FRNL,NL,FR,-13.858350554947204,-19.71984446847228,772915.8200673087,NA,0.8549523045377553
FRNO,NO,FR,-14.953363835499843,-21.12173610941409,1853135.6723489503,NA,0.8611036819113845
FRNZ,NZ,FR,-15.593173342499298,-23.155486454111717,19257956.201699384,NA,0.8161718819648747
FROM,OM,FR,-15.49677816352996,-23.303375316840295,5673654.002873545,NA,NA
FRPE,PE,FR,-15.617620082188061,-24.30939141060434,9908270.567810588,NA,0.7491307836319872
FRPH,PH,FR,-14.116523590704348,-22.823790646058846,11151142.452542916,NA,0.8161718819648747
FRPK,PK,FR,-15.178143404600712,-23.04478248848452,6032946.418469636,NA,0.8245520192564856
FRPL,PL,FR,-13.959715125610785,-20.99735997816417,1469106.717069931,NA,0.8397967370954801
FRPT,PT,FR,-15.766331680373542,-21.189015871116784,1090155.8967744745,NA,0.7019702237674957
FRQA,QA,FR,-13.728478569853145,-22.240330779614638,4901575.254636605,NA,NA
FRRO,RO,FR,-13.852694311044468,-22.077075157107956,1772346.3660154615,NA,0.7033074797182848
FRRS,RS,FR,-15.225556167320901,NA,1508355.1858233404,NA,0.80770259427654445
FRRU,RU,FR,-10.894662499451771,-21.554546054477765,6114383.1919597555,NA,0.8594989747704377
FRSA,SA,FR,-12.692175318831811,-21.128065280128453,4468600.89335261,NA,NA
FRSE,SE,FR,-15.442858877201456,-21.02089248452067,1965277.7485135875,NA,0.8529018454132121
FRSG,SG,FR,-13.606705265701345,-20.52517715807489,10817198.212534895,NA,0.8161718819648747
FRSI,SI,FR,-15.845662323189242,-20.88736767813071,1015076.8509438329,NA,0.8069002407060711
FRSK,SK,FR,-15.258946568894709,-20.6717439801637,1349999.9344625901,NA,0.8196487474369261
FRTH,TH,FR,-15.283311847067722,-22.477911133544456,9426040.339431822,NA,0.879736114825711
FRTR,TR,FR,-12.94669573757147,-21.70848791457734,2786076.5418858896,NA,0.885798341802621
FRTW,TW,FR,-15.270452086377862,-21.523938521485096,10114935.648343101,NA,0.9101364001069805
FRUA,UA,FR,-11.004655173379593,-21.78063970786822,2265598.327490256,NA,0.8378354283676562
FRUS,US,FR,-12.049221985706948,-21.28694867270566,7650860.168381541,NA,0.8161718819648747
FRVN,VN,FR,-14.72192250725639,-22.638631992949957,9902335.582094176,NA,0.9130783631987163
FRZA,ZA,FR,-15.049563490476297,-21.969149588804587,8800070.40555901,NA,0.8161718819648747
GBGR,GR,GB,-13.421651687504244,-22.258046337410644,2573528.4392527346,NA,0.85557635731479
GBHK,HK,GB,-15.03689276395946,NA,NA,0,0
GBHR,HR,GB,-15.047386415895431,-22.63235297358426,1707738.563722529,NA,0.7687438709102256
GBHU,HU,GB,-14.823546374762529,-21.77675005570425,1857553.425791941,196.02334345368018,0.8892752072746724
GBID,ID,GB,-14.911258611552924,-22.281235416730777,12629171.48447701,178.79355121436967,0.8754568957831862
GBIE,IE,GB,-13.052122531575293,-19.32362486945689,287251.95023462275,0,0
GBIL,IL,GB,-12.560695588320673,-21.17412632627019,3957891.2087662816,155.84136779784353,NA
GBIN,IN,GB,-14.230355249933503,-21.737639669706876,7648651.934610002,142.65460625566817,0.8573593652491753
GBIQ,IQ,GB,-12.491888415021496,-22.997436250386407,4408627.993326357,156.59282004870923,NA
GBIT,IT,GB,-13.760993568896959,-20.367085001327016,1749917.2208201266,130.6380977293918,0.8045823303913703
GBJO,JO,GB,-13.510063260485719,-23.61490111339628,4076288.2442312744,156.59282004870923,NA
GBJP,JP,GB,-13.88604169664768,-21.20114370205428,9374700.125872558,158.12058072706304,0.8913256663992155
GBKH,KH,GB,-16.808701830908888,-23.98954878733203,10047266.343255823,171.81279788157724,0.8977444949630026
GBKR,KR,GB,-14.240631824419637,-21.342635376364772,8891442.784987899,151.05295046335434,0.8822323259338504
GBKW,KW,GB,-14.35480037464999,-21.71467900430688,4936896.05341174,156.59282004870923,NA
GBKZ,KZ,GB,-14.050830068209095,-22.346708944262286,4866622.210071,150.84742633205883,0.8834804314879201
GBLT,LT,GB,-13.487195466564142,-22.42096190876871,1789061.0649246122,156.59440164317573,0.8518320406525809
GBLV,LV,GB,-14.074474280924544,-22.50650911994022,1844129.7439780454,147.3391846908438,NA
GBMA,MA,GB,-14.502628589473243,-22.84208493070292,2450321.094732802,156.59282004870923,NA
GBMK,MK,GB,-15.810728303435429,-23.205971788376374,2344198.3868772853,149.73802994724304,0.8036016760274584
GBMX,MX,GB,-15.82144027053104,-22.851177428839392,8467607.32670165,143.3610265111319,0.8321298029776233
GBMY,MY,GB,-14.074730474241083,-20.95970116264645,11477555.136116292,NA,NA
GBNL,NL,GB,-14.809208231546119,-19.51573641313949,669922.3977708671,NA,0.5849157528751002
GBNO,NO,GB,-15.163524700194138,-20.02432709599568,1209581.724441285,151.996245195928,0.6033698849959883
