t;id;i;iso3;country;Out-degree;In-degree;Out-strength;In-strength;Out-degree_percent;In-degree percent;Out-strength-percent;In-strength_percent;Out-closenness;In-closenness;W-Out-closenness;W-In-closenness;Out-eigenvector;In-eigenvector;W-Out-eigenvector;W-In-eigenvector
2005;79;376;ISR;Israel;0.9435028;0.779661;239192;242342.7;0.7687351;0.6352422;0.4167156;0.4222047;0.9465241;0.8194444;0.8166354;0.5170296;0.0932254;0.0809741;0.0258449;0.0221552
2004;79;376;ISR;Israel;0.9435028;0.7853107;215525;223393.5;0.7870305;0.6550733;0.4237768;0.4392483;0.9465241;0.8232558;0.7108865;0.5191628;0.093543;0.0829877;0.0258279;0.0237858
2003;79;376;ISR;Israel;0.920904;0.8022599;183822;185589.5;0.7709772;0.6716489;0.4427996;0.4470572;0.9267015;0.8349057;0.7721733;0.4609422;0.093002;0.0847366;0.0272721;0.023331
2002;79;376;ISR;Israel;0.9039548;0.7966102;175347.8;179837.4;0.7681598;0.6769408;0.4917195;0.5043097;0.9123712;0.8309859;0.7273444;0.4540119;0.0927053;0.0847968;0.02987;0.0259044
2001;79;376;ISR;Israel;0.9039548;0.7570621;173165.8;181807.9;0.7779452;0.6515291;0.5043964;0.529569;0.9123712;0.8045455;0.6679817;0.4100365;0.0942658;0.0828667;0.0301307;0.0275513
2000;79;376;ISR;Israel;0.8474576;0.7175141;185049.8;191842.4;0.7434207;0.6294296;0.5225074;0.5416871;0.8676471;0.7797357;0.6035016;0.4336865;0.0893591;0.0802958;0.0304971;0.0257756
1999;79;376;ISR;Israel;0.8531073;0.700565;150984;172562.5;0.7766291;0.6377617;0.4803997;0.549058;0.8719212;0.7695652;0.778375;0.4633251;0.0923695;0.0812042;0.0274273;0.0277816
1998;79;376;ISR;Israel;0.8474576;0.740113;137593.7;155392.6;0.7841498;0.684824;0.4539486;0.5126706;0.8676471;0.793722;0.7400942;0.4426879;0.0933397;0.0853089;0.026724;0.0273975
1997;79;376;ISR;Israel;0.8700565;0.740113;130083.1;161389.4;0.8230013;0.7000855;0.4255767;0.5279979;0.885;0.793722;0.7514412;0.4405276;0.0953728;0.0861459;0.0244278;0.0282531
1996;79;376;ISR;Israel;0.8361582;0.6327683;119180.7;166806;0.8285746;0.6270295;0.4046933;0.5664111;0.8592233;0.731405;0.7195427;0.4222506;0.0964016;0.0794908;0.023738;0.032453
1995;79;376;ISR;Israel;0.8135593;0.6497175;111509.5;154094.5;0.8591886;0.6861575;0.4003084;0.5531842;0.8428571;0.7405857;0.5626158;0.373998;0.097484;0.0837382;0.0229491;0.0296694
2010;80;381;ITA;Italy;1;0.9943503;2424068;2693057;0.8131949;0.8086006;2.928553;3.253522;1;0.994382;0.9765714;0.3732668;0.0960605;0.0969318;0.1064464;0.1274589
2009;80;381;ITA;Italy;1;0.9830508;2213843;2299183;0.8301285;0.8160586;3.277754;3.404106;1;0.9833333;0.9699438;0.494372;0.0973263;0.0973948;0.1242553;0.1438571
2008;80;381;ITA;Italy;1;0.9943503;2933337;3039856;0.800217;0.795696;3.308234;3.428367;1;0.994382;0.8792151;0.4100847;0.095398;0.0958833;0.1310035;0.1464451
2007;80;381;ITA;Italy;1;0.9943503;2688143;2769729;0.8044723;0.7999273;3.543301;3.650841;1;0.994382;0.8513386;0.4196305;0.0957818;0.0966245;0.1345668;0.1454348
2006;80;381;ITA;Italy;1;0.9887006;2256882;2392562;0.8158562;0.8066375;3.420054;3.625662;1;0.9888268;0.7848907;0.4869611;0.0965222;0.0972623;0.1290919;0.1309552
2005;80;381;ITA;Italy;1;0.9887006;2014043;2104958;0.8147671;0.8055607;3.508826;3.667217;1;0.9888268;0.8307021;0.5339032;0.0963657;0.0969829;0.1331901;0.1311752
2004;80;381;ITA;Italy;1;0.9887006;1895568;1933801;0.8341581;0.8247325;3.727167;3.802344;1;0.9888268;0.7223917;0.5335602;0.0978055;0.0985964;0.1435267;0.1406882
2003;80;381;ITA;Italy;1;0.9887006;1602872;1614533;0.8371961;0.8277362;3.861079;3.889167;1;0.9888268;0.7850673;0.4714272;0.0981936;0.0991135;0.1451913;0.1341296
2002;80;381;ITA;Italy;1;0.9943503;1369480;1367031;0.8497767;0.8449758;3.840367;3.833501;1;0.994382;0.7374527;0.4617933;0.0991642;0.1000825;0.1367636;0.1189271
2001;80;381;ITA;Italy;1;0.9887006;1315920;1302933;0.860602;0.8508776;3.833005;3.795175;1;0.9888268;0.676277;0.4155864;0.0998704;0.1008355;0.1321047;0.1144409
2000;80;381;ITA;Italy;1;0.9830508;1289816;1323799;0.8772365;0.862368;3.64193;3.737885;1;0.9833333;0.6102282;0.4405294;0.1010728;0.1016395;0.11773;0.1062546
1999;80;381;ITA;Italy;1;0.9943503;1283042;1220403;0.9103534;0.9052101;4.082371;3.883069;1;0.994382;0.7929097;0.4708047;0.103036;0.1041681;0.1403685;0.124176
1998;80;381;ITA;Italy;1;0.9887006;1328597;1194541;0.9252967;0.9148414;4.383301;3.941025;1;0.9888268;0.7545169;0.450155;0.1038442;0.1047671;0.1562604;0.141016
1997;80;381;ITA;Italy;1;0.9774011;1296411;1156499;0.9459171;0.9245404;4.241307;3.783575;1;0.9779006;0.7702625;0.4485424;0.1054266;0.1058379;0.1475359;0.1314693
1996;80;381;ITA;Italy;1;0.9774011;1352382;1149334;0.9909305;0.9685366;4.592186;3.902713;1;0.9779006;0.7402427;0.4287386;0.1079121;0.1087035;0.1715844;0.1505161
1995;80;381;ITA;Italy;1;0.9378531;1255030;1110360;1.056086;0.9904535;4.505435;3.986083;1;0.9414893;0.5768458;0.3805393;0.1118244;0.1095582;0.1716222;0.157269
2010;81;388;JAM;Jamaica;0.6723164;0.6553673;7532.909;29670.92;0.5467243;0.5329413;0.0091006;0.0358459;0.7531915;0.7436975;0.4340151;0.3308409;0.0719986;0.0698595;0.0005475;0.0026334
2009;81;388;JAM;Jamaica;0.6553673;0.6553673;8426.614;27983.31;0.544039;0.544039;0.0124762;0.0414313;0.7436975;0.7436975;0.5378672;0.4293267;0.0711913;0.0707223;0.0008464;0.00308
2008;81;388;JAM;Jamaica;0.700565;0.6045198;14541.81;46756.51;0.560604;0.483747;0.0164003;0.0527323;0.7695652;0.7165992;0.513173;0.377408;0.0723146;0.0643391;0.001064;0.0042829
2007;81;388;JAM;Jamaica;0.6892655;0.6497175;14157.44;36283.28;0.554495;0.5226797;0.0186612;0.0478258;0.762931;0.7405857;0.5336968;0.3829206;0.0722562;0.0685624;0.0012568;0.0039045
2006;81;388;JAM;Jamaica;0.6497175;0.6327683;12304.09;31077.45;0.5300761;0.516248;0.0186455;0.0470944;0.7405857;0.731405;0.4560283;0.4301936;0.0693162;0.0681583;0.0013594;0.0034314
2005;81;388;JAM;Jamaica;0.6779661;0.6949152;9713.436;28532.51;0.5523844;0.5661941;0.0169226;0.0497088;0.7564102;0.7662337;0.4198777;0.477156;0.0729872;0.074418;0.0010449;0.0039021
2004;81;388;JAM;Jamaica;0.6836158;0.6327683;9426.503;21377.54;0.5702437;0.5278288;0.0185349;0.0420337;0.7596567;0.731405;0.3876476;0.4673421;0.0739171;0.069622;0.0011838;0.0033595
2003;81;388;JAM;Jamaica;0.6666667;0.59887;8479.832;21987.42;0.5581307;0.5013717;0.0204266;0.0529644;0.75;0.7137097;0.4907075;0.4290404;0.0722182;0.0665557;0.0013314;0.0041911
2002;81;388;JAM;Jamaica;0.6949152;0.6384181;8211.503;21399.68;0.5905228;0.5425128;0.0230271;0.0600101;0.7662337;0.7344398;0.4747728;0.4243625;0.0764179;0.0713094;0.0013247;0.0044741
2001;81;388;JAM;Jamaica;0.6553673;0.6271186;8775.403;20141.9;0.5640103;0.5396995;0.0255609;0.0586692;0.7436975;0.728395;0.478534;0.3865482;0.0722588;0.0710919;0.0015578;0.0044793
2000;81;388;JAM;Jamaica;0.6440678;0.6271186;9548.379;18593.43;0.5649998;0.5501314;0.0269608;0.0525005;0.7375;0.728395;0.4814308;0.4042327;0.0726687;0.0719942;0.00174;0.0039565
1999;81;388;JAM;Jamaica;0.6384181;0.6384181;9305.317;16480.56;0.5811861;0.5811861;0.0296076;0.0524377;0.7344398;0.7344398;0.589471;0.43094;0.0754731;0.0759733;0.0018939;0.004086
1998;81;388;JAM;Jamaica;0.6723164;0.6666667;10004.83;17971.83;0.6220921;0.6168644;0.0330079;0.0592926;0.7531915;0.75;0.5816699;0.4195659;0.0792454;0.0774987;0.0022123;0.0049047
1997;81;388;JAM;Jamaica;0.6723164;0.6779661;10387.29;18469.81;0.6359555;0.6412997;0.0339828;0.0604254;0.7531915;0.7564102;0.5767515;0.4168766;0.0805259;0.0806229;0.0022405;0.0050329
1996;81;388;JAM;Jamaica;0.5819209;0.6666667;10429.45;17532.2;0.5766431;0.6606203;0.0354145;0.0595329;0.7051793;0.75;0.5742962;0.4000093;0.074041;0.0815498;0.0024665;0.0050985
1995;81;388;JAM;Jamaica;0.4576271;0.4124294;9450.007;13412;0.4832936;0.4355609;0.0339246;0.0481478;0.6483517;0.6298932;0.4815375;0.3526512;0.0656368;0.0619273;0.0025707;0.0041965
2010;82;400;JOR;Jordan;0.8305085;0.7740113;41280.33;99142.6;0.6753652;0.629422;0.0498714;0.1197757;0.8550724;0.8156682;0.6164019;0.3378637;0.085954;0.0815844;0.00173;0.0043679
2009;82;400;JOR;Jordan;0.8248588;0.7288136;38138.91;89451.71;0.6847388;0.6050089;0.0564674;0.1324397;0.8509616;0.7866667;0.655386;0.4326078;0.0873728;0.0791948;0.0018788;0.0051016
2008;82;400;JOR;Jordan;0.8305085;0.7062147;48156.09;114044.4;0.664587;0.565125;0.0543107;0.1286199;0.8550724;0.7729257;0.6300756;0.3720092;0.0852559;0.0756803;0.0019299;0.0043995
2007;82;400;JOR;Jordan;0.8305085;0.7344633;36694.36;89928.78;0.6681211;0.5908554;0.0483677;0.1185371;0.8550724;0.7901786;0.6440929;0.3792126;0.0858562;0.0780029;0.0019827;0.0038015
2006;82;400;JOR;Jordan;0.7853107;0.7118644;33422.92;75399.98;0.6407006;0.580779;0.0506487;0.1142603;0.8232558;0.7763158;0.6228271;0.4395252;0.0829698;0.0765642;0.002094;0.0035144
2005;82;400;JOR;Jordan;0.7966102;0.7118644;30009.6;68784.6;0.6490517;0.5800037;0.0522821;0.1198352;0.8309859;0.7763158;0.6742626;0.476326;0.0842812;0.0768704;0.002314;0.0035862
2004;82;400;JOR;Jordan;0.8079096;0.7062147;26266.88;55131.11;0.6739243;0.5890947;0.0516473;0.1084017;0.8388625;0.7729257;0.5917491;0.4503296;0.0858637;0.0773909;0.0021971;0.0033299
2003;82;400;JOR;Jordan;0.779661;0.7062147;20201.11;40439.97;0.6527292;0.5912402;0.0486614;0.0974138;0.8194444;0.7729257;0.6141032;0.38482;0.0837964;0.0778625;0.0019223;0.0029551
2002;82;400;JOR;Jordan;0.779661;0.700565;18003.38;33481.68;0.6625378;0.5953239;0.050486;0.0938911;0.8194444;0.7695652;0.5555442;0.3566023;0.084597;0.0779983;0.0017202;0.0027002
2001;82;400;JOR;Jordan;0.7457627;0.6779661;14405.63;31259.63;0.6418048;0.5834589;0.0419606;0.0910529;0.7972973;0.7564102;0.4821114;0.330945;0.082531;0.0769459;0.0012048;0.0025707
2000;82;400;JOR;Jordan;0.7344633;0.7118644;8652.586;24586.88;0.644298;0.6244734;0.0244315;0.0694236;0.7901786;0.7763158;0.3159144;0.3385805;0.0830402;0.0807135;0.0005591;0.0021495
1999;82;400;JOR;Jordan;0.7344633;0.6271186;10076.47;23893.42;0.6686211;0.5708995;0.0320612;0.0760239;0.7901786;0.728395;0.4869051;0.3517431;0.0857532;0.0740986;0.0005019;0.0022879
1998;82;400;JOR;Jordan;0.700565;0.6384181;9236.88;25990.67;0.6482304;0.5907261;0.0304743;0.0857483;0.7695652;0.7344398;0.4511279;0.3517656;0.082293;0.0771578;0.0004053;0.0027566
1997;82;400;JOR;Jordan;0.6836158;0.6214689;9764.499;25865.09;0.6466439;0.5878581;0.0319453;0.0846196;0.7596567;0.7254099;0.4031163;0.3536869;0.0816391;0.0762497;0.0004943;0.0028777
1996;82;400;JOR;Jordan;0.4576271;0.440678;4267.91;18167.49;0.4534767;0.4366812;0.0144922;0.06169;0.6483517;0.6413044;0.271515;0.3121302;0.0641482;0.0625237;0.000291;0.0025587
1995;82;400;JOR;Jordan;0.6892655;0.6158192;10015.53;25298.69;0.7279236;0.650358;0.0359548;0.0908198;0.762931;0.722449;0.3588918;0.3046298;0.0881269;0.0815912;0.0005588;0.0030756
2010;83;392;JPN;Japan;0.9943503;0.9887006;4415181;3605942;0.8086006;0.8040062;5.334046;4.356392;0.994382;0.9888268;0.9879482;0.3737823;0.0955769;0.0962875;0.3433542;0.2183027
2009;83;392;JPN;Japan;1;0.9830508;3403657;2850736;0.8301285;0.8160586;5.03936;4.220721;1;0.9833333;0.9799527;0.4950411;0.0973263;0.0971289;0.3214533;0.2120161
2008;83;392;JPN;Japan;0.9943503;0.9774011;4539935;3978793;0.795696;0.782133;5.120163;4.487304;0.994382;0.9779006;0.8865969;0.410595;0.0950918;0.0946653;0.3209397;0.2061857
2007;83;392;JPN;Japan;0.9943503;0.9830508;4127597;3329025;0.7999273;0.7908372;5.440678;4.388062;0.994382;0.9833333;0.8572685;0.4200394;0.095486;0.0957659;0.3331891;0.1990977
2006;83;392;JPN;Japan;0.9943503;0.9943503;3761087;3052328;0.8112469;0.8112469;5.699512;4.625466;0.994382;0.994382;0.7890804;0.4874644;0.0962751;0.097373;0.3431183;0.2032465
2005;83;392;JPN;Japan;1;0.9943503;3489578;2733147;0.8147671;0.8101639;6.079474;4.761634;1;0.994382;0.8346247;0.5348517;0.0963657;0.0971885;0.3497379;0.2068702
2004;83;392;JPN;Japan;1;0.9887006;3315025;2383899;0.8341581;0.8247325;6.518181;4.687349;1;0.9888268;0.7251179;0.5344896;0.0978055;0.0980416;0.361639;0.2106616
2003;83;392;JPN;Japan;1;1;2767416;2016545;0.8371961;0.8371961;6.66629;4.857554;1;1;0.7878551;0.4724235;0.0981936;0.0995019;0.3598977;0.2127517
2002;83;392;JPN;Japan;1;0.9943503;2459247;1776818;0.8497767;0.8449758;6.896351;4.982647;1;0.994382;0.7397102;0.4626095;0.0991642;0.1000718;0.3670479;0.2127699
2001;83;392;JPN;Japan;0.9943503;0.9887006;2394903;1828978;0.8557398;0.8508776;6.97586;5.327437;0.994382;0.9888268;0.6786099;0.4162333;0.099627;0.1004942;0.3637214;0.2189804
2000;83;392;JPN;Japan;0.9943503;0.9887006;2778217;1995833;0.8722804;0.8673241;7.844586;5.635444;0.994382;0.9888268;0.6120402;0.441504;0.1008512;0.1016799;0.3975438;0.2288829
1999;83;392;JPN;Japan;0.9943503;0.9887006;2436155;1617993;0.9052101;0.9000669;7.751337;5.148115;0.994382;0.9888268;0.7959796;0.4717631;0.1027463;0.1037439;0.3926199;0.223611
1998;83;392;JPN;Japan;0.9943503;0.9830508;2274881;1475556;0.920069;0.9096136;7.505277;4.868149;0.994382;0.9833333;0.757382;0.4510711;0.1036071;0.1038827;0.3871845;0.2287504
1997;83;392;JPN;Japan;0.9943503;0.9830508;2460843;1773063;0.9405729;0.9298846;8.050837;5.800712;0.994382;0.9833333;0.7730198;0.4494975;0.1051663;0.105633;0.4053273;0.2729688
1996;83;392;JPN;Japan;0.9943503;0.9830508;2403202;1837732;0.985332;0.974135;8.160381;6.240257;0.994382;0.9833333;0.7423865;0.4297249;0.1076358;0.1084103;0.4073489;0.300689
1995;83;392;JPN;Japan;0.9887006;0.9830508;2579884;1766735;1.044153;1.038186;9.261532;6.342407;0.9888268;0.9833333;0.578247;0.3813889;0.1112917;0.1127765;0.4497811;0.2992288
2010;84;398;KAZ;Kazakhstan;0.4745763;0.5141243;235915.8;150655.9;0.385923;0.4180832;0.2850134;0.1820097;0.6555555;0.6730038;0.9314513;0.3645321;0.0558158;0.0592426;0.018228;0.0093194
2009;84;398;KAZ;Kazakhstan;0.6440678;0.8305085;234355.2;159829.3;0.534659;0.6894287;0.3469798;0.2366389;0.7375;0.8550724;0.896917;0.4770587;0.0703103;0.0864707;0.0150612;0.0095865
2008;84;398;KAZ;Kazakhstan;0.6836158;0.8418079;361645;209042.6;0.547041;0.673629;0.4078653;0.2357594;0.7596567;0.8634146;0.8263341;0.4003616;0.0726144;0.0857137;0.0173639;0.009665
2007;84;398;KAZ;Kazakhstan;0.6723164;0.8135593;243805.6;190656.8;0.5408599;0.6544859;0.3213656;0.251309;0.7531915;0.8428571;0.7896659;0.409248;0.0723314;0.0833497;0.0130773;0.0094149
2006;84;398;KAZ;Kazakhstan;0.6666667;0.7627119;190147.5;136748.8;0.5439041;0.6222632;0.2881476;0.2072277;0.75;0.8082192;0.7295012;0.4707926;0.0728729;0.0805084;0.0106619;0.006727
2005;84;398;KAZ;Kazakhstan;0.6497175;0.7288136;137068.2;101337.8;0.5293685;0.5938133;0.2387975;0.1765487;0.7405857;0.7866667;0.7483395;0.5106642;0.0708659;0.0768866;0.0087797;0.0058481
2004;84;398;KAZ;Kazakhstan;0.700565;0.740113;101962.8;75370.04;0.5843819;0.6173712;0.2004848;0.1481966;0.7695652;0.793722;0.6473113;0.5048186;0.0772057;0.0790656;0.0065367;0.0043145
2003;84;398;KAZ;Kazakhstan;0.6553673;0.6892655;72434.79;50226.85;0.5486709;0.5770504;0.1744845;0.120989;0.7436975;0.762931;0.6825418;0.4456366;0.0732513;0.0747777;0.0043529;0.0032931
2002;84;398;KAZ;Kazakhstan;0.6610169;0.6892655;59833.68;39642.95;0.5617169;0.5857219;0.1677887;0.1111688;0.7468355;0.762931;0.6339465;0.4330726;0.0752925;0.0762309;0.003589;0.003263
2001;84;398;KAZ;Kazakhstan;0.6271186;0.7514125;55422.96;36732;0.5396995;0.646667;0.1614357;0.1069928;0.728395;0.800905;0.6026975;0.3944521;0.0722915;0.0810724;0.0033843;0.002287
2000;84;398;KAZ;Kazakhstan;0.6553673;0.7231638;60766.76;30036.97;0.574912;0.6343857;0.1715813;0.0848125;0.7436975;0.7831858;0.5491261;0.4088561;0.0758509;0.0797923;0.0033383;0.0016705
1999;84;398;KAZ;Kazakhstan;0.4237288;0.3785311;27201.04;19335.07;0.3857429;0.344597;0.0865481;0.0615202;0.6344086;0.6167247;0.6600313;0.4161689;0.0563771;0.0492366;0.0023761;0.001344
1998;84;398;KAZ;Kazakhstan;0.3954802;0.3728814;24913.02;24574.36;0.3659365;0.3450259;0.0821929;0.0810756;0.6232395;0.6145833;0.6568624;0.4157166;0.0537586;0.0503355;0.0019371;0.0016446
1997;84;398;KAZ;Kazakhstan;0.3615819;0.3615819;28205.5;22627.46;0.3420265;0.3420265;0.0922764;0.0740275;0.6103448;0.6103448;0.6931018;0.4186923;0.0508697;0.0499765;0.0019376;0.0017027
1996;84;398;KAZ;Kazakhstan;0.3446328;0.3446328;25033.98;22262.42;0.3415071;0.3415071;0.0850061;0.0755949;0.6040956;0.6040956;0.673105;0.4027766;0.0504307;0.0498889;0.0016618;0.0013264
1995;84;398;KAZ;Kazakhstan;0.299435;0.3050847;7712.308;6669.666;0.3162291;0.3221957;0.0276864;0.0239435;0.5880399;0.59;0.3672068;0.264561;0.0487187;0.048355;0.0010314;0.0007962
2010;85;404;KEN;Kenya;0.8531073;0.819209;31139.16;72302.5;0.6937425;0.6661766;0.0376197;0.0873497;0.8719212;0.84689;0.4386774;0.3215608;0.0871543;0.0852347;0.0007696;0.0032181
2009;85;404;KEN;Kenya;0.8587571;0.7966102;27173.71;60098.16;0.7128787;0.6612888;0.0402326;0.0889797;0.8762376;0.8309859;0.4811998;0.3964674;0.0888975;0.0834239;0.00093;0.0034511
2008;85;404;KEN;Kenya;0.8813559;0.7570621;33863.72;68332.23;0.705276;0.605814;0.0381917;0.0770655;0.8939394;0.8045455;0.4157974;0.3440233;0.0880341;0.0788345;0.0009299;0.002654
2007;85;404;KEN;Kenya;0.8870056;0.7683616;25340.95;54449.05;0.7135715;0.6181256;0.0334025;0.0717705;0.8984771;0.8119266;0.4008671;0.3469743;0.0889681;0.0806099;0.0008772;0.0026299
2006;85;404;KEN;Kenya;0.8926554;0.779661;22217.72;44555.8;0.7282784;0.6360913;0.0336685;0.0675194;0.9030612;0.8194444;0.40733;0.3828164;0.0903996;0.082302;0.0008994;0.0020638
2005;85;404;KEN;Kenya;0.9096045;0.819209;20831.66;36287.3;0.7411158;0.6674646;0.0362925;0.063219;0.9170985;0.84689;0.4234363;0.3981057;0.0911998;0.0846442;0.0009631;0.0022961
2004;85;404;KEN;Kenya;0.920904;0.8248588;16878.37;28768.01;0.7681794;0.6880626;0.0331872;0.0565652;0.9267015;0.8509616;0.4029194;0.3606105;0.0928737;0.0872226;0.0009465;0.0016295
2003;85;404;KEN;Kenya;0.8926554;0.8361582;15593.34;21835.75;0.7473276;0.7000284;0.037562;0.052599;0.9030612;0.8592233;0.4463146;0.320401;0.0913393;0.0878085;0.0009417;0.0015259
2002;85;404;KEN;Kenya;0.8079096;0.7118644;11421.09;19391.39;0.6865428;0.6049258;0.0320276;0.0543784;0.8388625;0.7763158;0.4313081;0.3170336;0.0873242;0.0785291;0.0007997;0.0015898
2001;85;404;KEN;Kenya;0.7627119;0.7344633;11577.57;24445.68;0.6563913;0.6320806;0.0337231;0.0712052;0.8082192;0.7901786;0.4039445;0.3442435;0.0839044;0.0814304;0.00072;0.0024543
2000;85;404;KEN;Kenya;0.7175141;0.6610169;10871.67;18750.79;0.6294296;0.5798681;0.0306973;0.0529448;0.7797357;0.7468355;0.3669815;0.3120958;0.0802743;0.0760996;0.000573;0.0013931
1999;85;404;KEN;Kenya;0.7062147;0.6610169;10999.21;17347.96;0.6429049;0.601759;0.0349972;0.0551976;0.7729257;0.7468355;0.4531027;0.3379077;0.0816327;0.0779311;0.000739;0.0015596
1998;85;404;KEN;Kenya;0.7118644;0.6553673;12070.97;20126.02;0.6586857;0.6064091;0.0398245;0.0663997;0.7763158;0.7436975;0.4680038;0.3473958;0.0845065;0.0783811;0.0009083;0.0021042
1997;85;404;KEN;Kenya;0.6949152;0.6271186;11715.71;20147.01;0.6573322;0.5932022;0.0383289;0.0659125;0.7662337;0.728395;0.4570816;0.3354218;0.0838887;0.0781261;0.0009437;0.0020909
1996;85;404;KEN;Kenya;0.5423729;0.4519774;9806.17;13386.42;0.5374538;0.4478782;0.0332981;0.0454553;0.6860465;0.6459854;0.4246092;0.3172373;0.0728201;0.0633779;0.0010349;0.0016509
1995;85;404;KEN;Kenya;0.4745763;0.3954802;8824.585;14648.54;0.5011933;0.4176611;0.0316794;0.0525868;0.6555555;0.6232395;0.3409565;0.2901235;0.069104;0.0603492;0.0010107;0.0019123
2010;86;417;KGZ;Kyrgyzstan;0.5028248;0.6045198;9487.57;23275.81;0.4088946;0.4915924;0.0114621;0.0281199;0.6679245;0.7165992;0.3621941;0.3229164;0.0561719;0.0655127;0.0002402;0.0014282
2009;86;417;KGZ;Kyrgyzstan;0.5141243;0.6101695;6917.284;22252.16;0.4267892;0.5065191;0.0102415;0.0329459;0.6730038;0.7195122;0.4359531;0.4237204;0.058788;0.0676647;0.0002163;0.0014944
2008;86;417;KGZ;Kyrgyzstan;0.4971751;0.5819209;7679.396;29220.39;0.397848;0.465663;0.0086609;0.0329549;0.6654136;0.7051793;0.3657036;0.3614709;0.0549999;0.0632975;0.0002051;0.0014482
2007;86;417;KGZ;Kyrgyzstan;0.4858757;0.6045198;6938.007;21061.82;0.3908736;0.4863194;0.0091451;0.0277621;0.6604478;0.7165992;0.304919;0.3591382;0.0545233;0.065388;0.0001947;0.0010852
2006;86;417;KGZ;Kyrgyzstan;0.480226;0.5593221;4742.2;13966.48;0.3917953;0.4563264;0.0071863;0.0211647;0.6579925;0.6941177;0.2584126;0.3657857;0.0549943;0.0618035;0.0001334;0.000771
2005;86;417;KGZ;Kyrgyzstan;0.4689265;0.5254237;4030.879;8808.806;0.3820659;0.428098;0.0070225;0.0153465;0.6531366;0.6781609;0.2559255;0.3202132;0.0533745;0.0584603;0.0001424;0.0004487
2004;86;417;KGZ;Kyrgyzstan;0.4745763;0.5367231;4488.532;7326.876;0.3958716;0.4477119;0.0088256;0.0144065;0.6555555;0.6833977;0.2749746;0.3144519;0.0556059;0.0611195;0.0001917;0.0003908
2003;86;417;KGZ;Kyrgyzstan;0.4632768;0.5084746;3726.025;5205.587;0.3878536;0.4256929;0.0089754;0.0125395;0.6507353;0.6704546;0.2709592;0.2678269;0.0542274;0.058432;0.0001915;0.0003261
2002;86;417;KGZ;Kyrgyzstan;0.440678;0.4745763;2841.849;3863.745;0.3744779;0.4032839;0.0079693;0.0108349;0.6413044;0.6555555;0.2224789;0.222681;0.0523773;0.0558238;0.000177;0.0002687
2001;86;417;KGZ;Kyrgyzstan;0.3785311;0.480226;2793.904;3193.114;0.3257646;0.4132834;0.0081381;0.0093009;0.6167247;0.6579925;0.2600085;0.1732694;0.0460201;0.0574504;0.0001876;0.0001892
2000;86;417;KGZ;Kyrgyzstan;0.4237288;0.4689265;3124.35;3676.458;0.3717104;0.4113595;0.0088219;0.0103809;0.6344086;0.6531366;0.2661018;0.2020435;0.0518578;0.0564407;0.0002158;0.0002286
1999;86;417;KGZ;Kyrgyzstan;0.3220339;0.3389831;1829.799;2271.646;0.2931646;0.3085944;0.005822;0.0072279;0.5959596;0.6020408;0.2897558;0.2041002;0.0435617;0.0445105;0.0001827;0.0001347
1998;86;417;KGZ;Kyrgyzstan;0.2824859;0.299435;2445.057;3131.936;0.2613832;0.2770662;0.0080667;0.0103329;0.5822368;0.5880399;0.3677523;0.2598695;0.0385159;0.0410878;0.0002918;0.0002129
1997;86;417;KGZ;Kyrgyzstan;0.2655367;0.2824859;1654.412;2631.333;0.2511757;0.2672082;0.0054125;0.0086086;0.5765472;0.5822368;0.2974931;0.2502719;0.037608;0.0391463;0.000114;0.000194
1996;86;417;KGZ;Kyrgyzstan;0.3446328;0.4180791;3597.546;6369.689;0.3415071;0.4142873;0.0122159;0.0216291;0.6040956;0.6321428;0.354468;0.2760119;0.0473294;0.0550043;0.0001933;0.0005262
1995;86;417;KGZ;Kyrgyzstan;0.3163842;0.3502825;2835.18;3968.916;0.3341289;0.3699284;0.010178;0.014248;0.5939597;0.6061644;0.2319883;0.1880211;0.0453003;0.0485945;0.0002213;0.000307
2010;87;116;KHM;Cambodia;0.779661;0.6045198;48089.46;49986.02;0.6340164;0.4915924;0.0580976;0.0603889;0.8194444;0.7165992;0.8043538;0.3292315;0.0812186;0.0653275;0.0033689;0.0023443
2009;87;116;KHM;Cambodia;0.5706215;0.4011299;26636.03;33956.14;0.4736891;0.3329894;0.0394366;0.0502745;0.6996047;0.6254417;0.7702016;0.4172772;0.0668072;0.0486116;0.0027708;0.0016239
2008;87;116;KHM;Cambodia;0.7627119;0.6949152;38047.4;40067.39;0.610335;0.556083;0.0429101;0.0451882;0.8082192;0.7662337;0.7364824;0.3468847;0.0800378;0.0721597;0.0031097;0.0015347
2007;87;116;KHM;Cambodia;0.59887;0.4632768;25830.39;30508.85;0.4817744;0.3726934;0.0340476;0.0402144;0.7137097;0.6507353;0.7152562;0.3505484;0.0673605;0.0533329;0.0028203;0.0011947
