all_codes,country_code_2,country_code_1,log_normalized_n_events_all,log_normalized_mean_imports_dollars,centroid_dist_meters,wals_euclidean_dist,asjp_dist,country_name_1,country_name_2,cont_order_1,cont_order_2
ESPE,PE,ES,-15.346556095274666,-22.990456452756842,9241855.534231026,0,0,Spain,Peru,4,2
ESPH,PH,ES,-16.181368930050358,-23.718175038211136,11922939.203814765,143.3610265111319,0.8321298029776233,Spain,Philippines,4,3
ESPK,PK,ES,-17.939543287037303,-23.392134054308134,6647783.879464712,160.2820044053088,0.8003922617455648,Spain,Pakistan,4,3
ESPL,PL,ES,-15.282328161282491,-21.558477495438922,2269241.4873407055,157.4384967574179,0.8116252117321923,Spain,Poland,4,4
ESPT,PT,ES,-15.253506538131568,-19.94497930914891,346812.09243021667,148.58768454288068,0.6058660961041276,Spain,Portugal,4,4
ESQA,QA,ES,-17.0411822584706,-22.038821761828114,5328695.565963371,166.39748513958506,NA,Spain,Qatar,4,3
ESRO,RO,ES,-14.232682009119255,-22.788835611098197,2438480.3293767553,160.77267938529846,0.6571275742177052,Spain,Romania,4,4
ESRS,RS,ES,-17.135550811216714,NA,2106890.9941532165,NA,0.8178657395025407,Spain,Serbia,4,4
ESRU,RU,ES,-15.022478383260234,-22.201875414465036,6941204.283935337,114.37460238137807,0.8611928323081037,Spain,Russian Federation,4,4
ESSA,SA,ES,-15.84232172755591,-21.469113882927896,4826041.524036378,166.39748513958506,NA,Spain,Saudi Arabia,4,3
ESSE,SE,ES,-16.083292831193575,-21.63889478096031,2763567.1710426314,154.97591079724694,0.8430953017740929,Spain,Sweden,4,4
ESSG,SG,ES,-14.505330096950052,-22.216449009400453,11425533.244389735,143.3610265111319,0.8321298029776233,Spain,Singapore,4,3
ESTH,TH,ES,-17.87700938163346,-23.143337879858468,10099392.063011203,194.20987149930346,0.8541499509672819,Spain,Thailand,4,3
ESTR,TR,ES,-15.619578121675303,-21.987637081925598,3315826.088857699,161.22674296390534,0.8764375501470981,Spain,Turkey,4,3
ESTW,TW,ES,-16.47662651161769,-22.1919813769194,10914333.142554251,190.07812831305262,0.8645805473834359,Spain,"Taiwan, Province of China",4,3
ESUA,UA,ES,-14.514894823495197,-21.519357181928314,2995785.2151605412,159.31651701347855,0.8104662565748417,Spain,Ukraine,4,4
ESUS,US,ES,-13.981498696975095,-22.434151632722454,7637547.805841648,143.3610265111319,0.8321298029776233,Spain,United States of America,4,2
ESVN,VN,ES,-16.135759922171317,-22.93510832150905,10623407.946556192,182.38598249308777,0.882767228314166,Spain,Viet Nam,4,3
ESZA,ZA,ES,-16.646974303738187,-22.097257360730207,8386435.140385809,143.3610265111319,0.8321298029776233,Spain,South Africa,4,1
FIFR,FR,FI,-15.384552607293452,-21.52286858455653,2490483.44249747,NA,0.8529018454132121,Finland,France,4,4
FIGB,GB,FI,-14.922279979333291,-20.931803027472856,2019577.9594534594,139.79488230792103,0.5828652937505572,Finland,United Kingdom of Great Britain and Northern Ireland,4,4
FIGR,GR,FI,-13.608029026883482,-21.981144943196874,2795485.46187976,NA,0.896585539805652,Finland,Greece,4,4
FIHR,HR,FI,-14.725960867728109,-22.272586217205816,2196479.7961842967,NA,0.8011054649193189,Finland,Croatia,4,4
FIHU,HU,FI,-15.855071263657686,-21.71381608339544,1927838.5168515833,178.064953208351,0.835071766069359,Finland,Hungary,4,4
FIID,ID,FI,-16.548619047496135,-23.668994048837206,10714058.58873479,152.25017324668661,0.8963180886154943,Finland,Indonesia,4,3
FIIL,IL,FI,-15.726994584283025,-21.95214717534044,3669199.4290663647,112.7854836350208,NA,Finland,Israel,4,3
FIIN,IN,FI,-19.565836632295444,-24.03681794799961,6176389.760118958,131.48392326615829,0.8415797450298654,Finland,India,4,3
FIIQ,IQ,FI,-14.521270504975037,-23.94046980165114,3667651.878241821,83.39008607952832,NA,Finland,Iraq,4,3
FIIT,IT,FI,-15.945705246615807,-21.588037346217522,2501294.873424481,106.32250569192587,0.8479094231969332,Finland,Italy,4,4
FIKH,KH,FI,-14.566250852312898,-25.650409215793314,8184173.243107237,104.39343416484624,0.8677899616653294,Finland,Cambodia,4,3
FIKR,KR,FI,-15.735958529640179,-22.353969686184882,6889972.137635224,149.95977598708507,0.8942676294909513,Finland,Republic of Korea,4,3
FIKW,KW,FI,-14.828983171461003,-23.50854773330857,4136500.758344555,83.39008607952832,NA,Finland,Kuwait,4,3
FIKZ,KZ,FI,-15.879586484235888,-21.22551578375191,3076333.4601774653,80.68870199684422,0.912989212801997,Finland,Kazakhstan,4,3
FILT,LT,FI,-12.177930937573274,-20.98410817481617,897373.5723470437,86.13540765697375,0.8404207898725149,Finland,Lithuania,4,4
FILV,LV,FI,-12.08788242877253,-20.64119534219798,781137.2384573725,129.7221974514547,NA,Finland,Latvia,4,4
FIMA,MA,FI,-16.780773855944613,-22.76692454357617,4157737.9353112374,83.39008607952832,NA,Finland,Morocco,4,1
FIMY,MY,FI,-16.7056258940983,-22.45947649893681,9597866.175686074,NA,NA,Finland,Malaysia,4,3
FINO,NO,FI,-14.392555570667726,-20.191100638750616,836189.3845796838,72.45161535360381,0.5237585807256843,Finland,Norway,4,4
FIPL,PL,FI,-15.298003590426594,-21.4643773892328,1380455.3503525374,81.22276636587573,0.8180440402959793,Finland,Poland,4,4
FIRO,RO,FI,-15.324880295935117,-23.45405387897372,2004707.8920643067,82.39039127929334,0.8536150485869662,Finland,Romania,4,4
FIRU,RU,FI,-13.224802968390765,-20.86128228451536,3672095.015229198,156.2390326056403,0.8453240616920744,Finland,Russian Federation,4,4
FISE,SE,FI,-13.28386311847521,-18.979252742276522,597884.6799709314,0,0,Finland,Sweden,4,4
FITH,TH,FI,-16.166250606622818,-23.150070839783687,7742615.015973694,145.45063256517048,0.898546848533476,Finland,Thailand,4,3
FITR,TR,FI,-15.771974238748806,-22.810971129668392,2837931.5020218166,122.5518288963709,0.9013996612284925,Finland,Turkey,4,3
FIUA,UA,FI,-14.681137231024605,-21.43061230863798,1708186.4427649418,82.3873428022765,0.8204511010073995,Finland,Ukraine,4,4
FIUS,US,FI,-16.309162149171307,-23.12072182177686,7500843.575818088,139.79488230792103,0.5828652937505572,Finland,United States of America,4,2
FIVN,VN,FI,-17.03264243303564,-24.10852702711279,8007988.160377394,147.48792929961647,0.8775965053044485,Finland,Viet Nam,4,3
FRGB,GB,FR,-11.592906846614873,-19.858385655355857,987793.973225679,NA,0.8161718819648747,France,United Kingdom of Great Britain and Northern Ireland,4,4
FRGR,GR,FR,-11.513305845397792,-22.07977332085335,1810324.7114819223,NA,0.8501381831149148,France,Greece,4,4
FRHK,HK,FR,-17.01683148669485,NA,NA,NA,0.8161718819648747,France,Hong Kong,4,3
FRHR,HR,FR,-14.677255131673965,-22.142978162312502,1054581.0995603523,NA,0.80770259427654445,France,Croatia,4,4
FRHU,HU,FR,-14.514578426608091,-21.559808163049755,1380713.4910495637,NA,0.8790229116519568,France,Hungary,4,4
FRID,ID,FR,-14.937800433999513,-22.463323408729593,12557256.216725767,NA,0.8880271017206026,France,Indonesia,4,3
FRIE,IE,FR,-15.311864749085242,-20.938383264784644,1061032.8215683142,NA,0.8161718819648747,France,Ireland,4,4
FRIL,IL,FR,-12.427248777794295,-21.8084202390509,3236460.4048305736,NA,NA,France,Israel,4,3
FRIN,IN,FR,-14.306246775026839,-22.411506595269987,7289438.950639668,NA,0.8141214228403316,France,India,4,3
FRIQ,IQ,FR,-11.999374125303003,-22.0602552384397,3833729.8790586796,NA,NA,France,Iraq,4,3
FRIT,IT,FR,-13.206898347407403,-19.545550223515445,929744.3138435816,NA,0.6975127039315324,France,Italy,4,4
FRJO,JO,FR,-13.651269960079887,-23.832965898243017,3363706.705542788,NA,NA,France,Jordan,4,3
FRJP,JP,FR,-13.350550939527448,-21.48017104486351,9900399.487805126,NA,0.9170009806543639,France,Japan,4,3
FRKH,KH,FR,-14.274182460601608,-24.687682592827908,9957796.410478685,NA,0.8982793973433182,France,Cambodia,4,3
FRKR,KR,FR,-13.23352410016116,-21.633509807572857,9310937.660944147,NA,0.8908799144156192,France,Republic of Korea,4,3
FRKW,KW,FR,-13.777899548542498,-22.10824992118236,4352010.759281265,NA,NA,France,Kuwait,4,3
FRKZ,KZ,FR,-14.020648194579282,-21.009719998081465,4858522.391545911,NA,0.9071944370152447,France,Kazakhstan,4,3
FRLT,LT,FR,-13.373816464795896,-22.4523447040946,1887676.1934727966,NA,0.8416688954265846,France,Lithuania,4,4
FRLV,LV,FR,-13.932061082113435,-23.40947019995683,1993516.4098542007,NA,NA,France,Latvia,4,4
FRMA,MA,FR,-12.773997732635316,-21.140769115631645,1670314.4653725277,NA,NA,France,Morocco,4,1
FRMK,MK,FR,-15.211315156022266,-24.227109537873446,1664434.0438108437,NA,0.8064544887224747,France,The former Yugoslav Republic of Macedonia,4,4
FRMX,MX,FR,-15.587761036468212,-22.744913064834574,9210557.431219436,NA,0.7491307836319872,France,Mexico,4,2
FRMY,MY,FR,-14.56227694869736,-21.48461558161312,11379077.160489496,NA,NA,France,Malaysia,4,3
FRNL,NL,FR,-13.858350554947204,-19.71984446847228,772915.8200673087,NA,0.8549523045377553,France,Netherlands,4,4
FRNO,NO,FR,-14.953363835499843,-21.12173610941409,1853135.6723489503,NA,0.8611036819113845,France,Norway,4,4
FRNZ,NZ,FR,-15.593173342499298,-23.155486454111717,19257956.201699384,NA,0.8161718819648747,France,New Zealand,4,5
FROM,OM,FR,-15.49677816352996,-23.303375316840295,5673654.002873545,NA,NA,France,Oman,4,3
FRPE,PE,FR,-15.617620082188061,-24.30939141060434,9908270.567810588,NA,0.7491307836319872,France,Peru,4,2
FRPH,PH,FR,-14.116523590704348,-22.823790646058846,11151142.452542916,NA,0.8161718819648747,France,Philippines,4,3
FRPK,PK,FR,-15.178143404600712,-23.04478248848452,6032946.418469636,NA,0.8245520192564856,France,Pakistan,4,3
FRPL,PL,FR,-13.959715125610785,-20.99735997816417,1469106.717069931,NA,0.8397967370954801,France,Poland,4,4
FRPT,PT,FR,-15.766331680373542,-21.189015871116784,1090155.8967744745,NA,0.7019702237674957,France,Portugal,4,4
FRQA,QA,FR,-13.728478569853145,-22.240330779614638,4901575.254636605,NA,NA,France,Qatar,4,3
FRRO,RO,FR,-13.852694311044468,-22.077075157107956,1772346.3660154615,NA,0.7033074797182848,France,Romania,4,4
FRRS,RS,FR,-15.225556167320901,NA,1508355.1858233404,NA,0.80770259427654445,France,Serbia,4,4
FRRU,RU,FR,-10.894662499451771,-21.554546054477765,6114383.1919597555,NA,0.8594989747704377,France,Russian Federation,4,4
FRSA,SA,FR,-12.692175318831811,-21.128065280128453,4468600.89335261,NA,NA,France,Saudi Arabia,4,3
FRSE,SE,FR,-15.442858877201456,-21.02089248452067,1965277.7485135875,NA,0.8529018454132121,France,Sweden,4,4
FRSG,SG,FR,-13.606705265701345,-20.52517715807489,10817198.212534895,NA,0.8161718819648747,France,Singapore,4,3
FRSI,SI,FR,-15.845662323189242,-20.88736767813071,1015076.8509438329,NA,0.8069002407060711,France,Slovenia,4,4
FRSK,SK,FR,-15.258946568894709,-20.6717439801637,1349999.9344625901,NA,0.8196487474369261,France,Slovakia,4,4
FRTH,TH,FR,-15.283311847067722,-22.477911133544456,9426040.339431822,NA,0.879736114825711,France,Thailand,4,3
FRTR,TR,FR,-12.94669573757147,-21.70848791457734,2786076.5418858896,NA,0.885798341802621,France,Turkey,4,3
FRTW,TW,FR,-15.270452086377862,-21.523938521485096,10114935.648343101,NA,0.9101364001069805,France,"Taiwan, Province of China",4,3
FRUA,UA,FR,-11.004655173379593,-21.78063970786822,2265598.327490256,NA,0.8378354283676562,France,Ukraine,4,4
FRUS,US,FR,-12.049221985706948,-21.28694867270566,7650860.168381541,NA,0.8161718819648747,France,United States of America,4,2
FRVN,VN,FR,-14.72192250725639,-22.638631992949957,9902335.582094176,NA,0.9130783631987163,France,Viet Nam,4,3
FRZA,ZA,FR,-15.049563490476297,-21.969149588804587,8800070.40555901,NA,0.8161718819648747,France,South Africa,4,1
GBGR,GR,GB,-13.421651687504244,-22.258046337410644,2573528.4392527346,NA,0.85557635731479,United Kingdom of Great Britain and Northern Ireland,Greece,4,4
GBHK,HK,GB,-15.03689276395946,NA,NA,0,0,United Kingdom of Great Britain and Northern Ireland,Hong Kong,4,3
GBHR,HR,GB,-15.047386415895431,-22.63235297358426,1707738.563722529,NA,0.7687438709102256,United Kingdom of Great Britain and Northern Ireland,Croatia,4,4
GBHU,HU,GB,-14.823546374762529,-21.77675005570425,1857553.425791941,196.02334345368018,0.8892752072746724,United Kingdom of Great Britain and Northern Ireland,Hungary,4,4
GBID,ID,GB,-14.911258611552924,-22.281235416730777,12629171.48447701,178.79355121436967,0.8754568957831862,United Kingdom of Great Britain and Northern Ireland,Indonesia,4,3
GBIE,IE,GB,-13.052122531575293,-19.32362486945689,287251.95023462275,0,0,United Kingdom of Great Britain and Northern Ireland,Ireland,4,4
GBIL,IL,GB,-12.560695588320673,-21.17412632627019,3957891.2087662816,155.84136779784353,NA,United Kingdom of Great Britain and Northern Ireland,Israel,4,3
GBIN,IN,GB,-14.230355249933503,-21.737639669706876,7648651.934610002,142.65460625566817,0.8573593652491753,United Kingdom of Great Britain and Northern Ireland,India,4,3
GBIQ,IQ,GB,-12.491888415021496,-22.997436250386407,4408627.993326357,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Iraq,4,3
GBIT,IT,GB,-13.760993568896959,-20.367085001327016,1749917.2208201266,130.6380977293918,0.8045823303913703,United Kingdom of Great Britain and Northern Ireland,Italy,4,4
GBJO,JO,GB,-13.510063260485719,-23.61490111339628,4076288.2442312744,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Jordan,4,3
GBJP,JP,GB,-13.88604169664768,-21.20114370205428,9374700.125872558,158.12058072706304,0.8913256663992155,United Kingdom of Great Britain and Northern Ireland,Japan,4,3
GBKH,KH,GB,-16.808701830908888,-23.98954878733203,10047266.343255823,171.81279788157724,0.8977444949630026,United Kingdom of Great Britain and Northern Ireland,Cambodia,4,3
GBKR,KR,GB,-14.240631824419637,-21.342635376364772,8891442.784987899,151.05295046335434,0.8822323259338504,United Kingdom of Great Britain and Northern Ireland,Republic of Korea,4,3
GBKW,KW,GB,-14.35480037464999,-21.71467900430688,4936896.05341174,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Kuwait,4,3
GBKZ,KZ,GB,-14.050830068209095,-22.346708944262286,4866622.210071,150.84742633205883,0.8834804314879201,United Kingdom of Great Britain and Northern Ireland,Kazakhstan,4,3
GBLT,LT,GB,-13.487195466564142,-22.42096190876871,1789061.0649246122,156.59440164317573,0.8518320406525809,United Kingdom of Great Britain and Northern Ireland,Lithuania,4,4
GBLV,LV,GB,-14.074474280924544,-22.50650911994022,1844129.7439780454,147.3391846908438,NA,United Kingdom of Great Britain and Northern Ireland,Latvia,4,4
GBMA,MA,GB,-14.502628589473243,-22.84208493070292,2450321.094732802,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Morocco,4,1
GBMK,MK,GB,-15.810728303435429,-23.205971788376374,2344198.3868772853,149.73802994724304,0.8036016760274584,United Kingdom of Great Britain and Northern Ireland,The former Yugoslav Republic of Macedonia,4,4
GBMX,MX,GB,-15.82144027053104,-22.851177428839392,8467607.32670165,143.3610265111319,0.8321298029776233,United Kingdom of Great Britain and Northern Ireland,Mexico,4,2
GBMY,MY,GB,-14.074730474241083,-20.95970116264645,11477555.136116292,NA,NA,United Kingdom of Great Britain and Northern Ireland,Malaysia,4,3
GBNL,NL,GB,-14.809208231546119,-19.51573641313949,669922.3977708671,NA,0.5849157528751002,United Kingdom of Great Britain and Northern Ireland,Netherlands,4,4
GBNO,NO,GB,-15.163524700194138,-20.02432709599568,1209581.724441285,151.996245195928,0.6033698849959883,United Kingdom of Great Britain and Northern Ireland,Norway,4,4
GBNZ,NZ,GB,-14.214091371427168,-21.703452360327454,18693535.91863845,0,0,United Kingdom of Great Britain and Northern Ireland,New Zealand,4,5
GBOM,OM,GB,-14.890292716345025,-22.471773605594397,6258711.659840275,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Oman,4,3
GBPE,PE,GB,-17.671314695100115,-23.95015591379955,9773825.487376615,143.3610265111319,0.8321298029776233,United Kingdom of Great Britain and Northern Ireland,Peru,4,2
GBPH,PH,GB,-15.663884192528576,-22.290601074341495,11009090.701184575,0,0,United Kingdom of Great Britain and Northern Ireland,Philippines,4,3
GBPK,PK,GB,-14.031739955853334,-22.303866367231006,6343849.089221265,152.64404428355306,0.848176874387091,United Kingdom of Great Britain and Northern Ireland,Pakistan,4,3
GBPL,PL,GB,-13.403414588398691,-21.121057090514313,1615220.0140823936,149.72593886723124,0.8471070696264598,United Kingdom of Great Britain and Northern Ireland,Poland,4,4
GBPT,PT,GB,-15.359256364137268,-21.630215882071944,1642040.7090277642,142.1286442918744,0.8577159668360523,United Kingdom of Great Britain and Northern Ireland,Portugal,4,4
GBQA,QA,GB,-14.608247218744784,-21.710166035050143,5499898.010169178,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Qatar,4,3
GBRO,RO,GB,-13.384198037786867,-22.68809142470892,2237896.708270374,150.89471534217884,0.7723990371757155,United Kingdom of Great Britain and Northern Ireland,Romania,4,4
GBRS,RS,GB,-15.13747712661894,NA,2121438.161388358,NA,0.7687438709102256,United Kingdom of Great Britain and Northern Ireland,Serbia,4,4
GBRU,RU,GB,-12.11236257155774,-21.92153947784616,5675571.8474060595,118.52280309371879,0.7918338236605152,United Kingdom of Great Britain and Northern Ireland,Russian Federation,4,4
GBSA,SA,GB,-13.165080353494158,-21.461320807448725,5149547.4172406625,156.59282004870923,NA,United Kingdom of Great Britain and Northern Ireland,Saudi Arabia,4,3
GBSE,SE,GB,-14.35688575062063,-20.479890638029453,1422450.471741054,139.79488230792103,0.5828652937505572,United Kingdom of Great Britain and Northern Ireland,Sweden,4,4
GBSG,SG,GB,-14.035258264203454,-20.31448974609451,11045835.846984524,0,0,United Kingdom of Great Britain and Northern Ireland,Singapore,4,3
GBSI,SI,GB,-16.060339925990483,-22.104144279325805,1609359.2443843142,149.86605120823214,0.7932602300080236,United Kingdom of Great Britain and Northern Ireland,Slovenia,4,4
GBSK,SK,GB,-14.96627314565623,-21.10495639269162,1729186.0978361147,NA,0.80770259427654445,United Kingdom of Great Britain and Northern Ireland,Slovakia,4,4
GBTH,TH,GB,-14.709817912656987,-22.096135578940427,9558899.328895325,196.374499309317,0.8666310065079789,United Kingdom of Great Britain and Northern Ireland,Thailand,4,3
GBTR,TR,GB,-13.055015204311106,-21.697343851151842,3353642.726066438,169.3507760323158,0.905233128287421,United Kingdom of Great Britain and Northern Ireland,Turkey,4,3
GBTW,TW,GB,-15.196145160094666,-21.137487448887516,9884392.919461325,184.7160336687225,0.9096906481233842,United Kingdom of Great Britain and Northern Ireland,"Taiwan, Province of China",4,3
GBUA,UA,GB,-13.179413807636479,-22.14816458722069,2526797.1743496587,148.8808647331636,0.8524560934296158,United Kingdom of Great Britain and Northern Ireland,Ukraine,4,4
GBUS,US,GB,-12.133670821028549,-20.875181550361233,6810054.563225357,0,0,United Kingdom of Great Britain and Northern Ireland,United States of America,4,2
GBVN,VN,GB,-14.013333505235058,-22.6716967534557,9921171.458822796,188.3424006882271,0.9254702683426941,United Kingdom of Great Britain and Northern Ireland,Viet Nam,4,3
GBZA,ZA,GB,-14.870619287368022,-20.764735423930677,9786982.62984886,0,0,United Kingdom of Great Britain and Northern Ireland,South Africa,4,1
GRHR,HR,GR,-13.494943625369366,-22.018295159130364,870936.3036196862,NA,0.8597664259605955,Greece,Croatia,4,4
GRHU,HU,GR,-12.54028286626191,-22.488887774935023,905232.497385145,NA,0.8898992600517072,Greece,Hungary,4,4
GRID,ID,GR,-18.01560050052429,-24.519719410471975,11060432.858465,NA,0.8743870910225551,Greece,Indonesia,4,3
GRIE,IE,GR,-13.622688675729432,-22.19842397563917,2762872.9776622537,NA,0.85557635731479,Greece,Ireland,4,4
GRIL,IL,GR,-12.284785928796492,-22.04593563021452,1426135.765106331,NA,NA,Greece,Israel,4,3
GRIN,IN,GR,-19.570042567239142,-24.72750775516751,5637880.568945236,NA,0.8559329589016671,Greece,India,4,3
GRIQ,IQ,GR,-14.738762519945565,-21.88807408856272,2084611.1799050106,NA,NA,Greece,Iraq,4,3
GRIT,IT,GR,-13.32177562971648,-21.178827009762674,880581.0322576442,NA,0.81795488989926,Greece,Italy,4,4
GRJO,JO,GR,-14.269406347646326,-23.74069512977816,1553587.5326080164,NA,NA,Greece,Jordan,4,3
GRJP,JP,GR,-16.342658572671432,-23.543569911035586,9416460.714559454,NA,0.9051439778907016,Greece,Japan,4,3
GRKR,KR,GR,-13.364739330889046,-22.26578656660604,8650563.140152093,NA,0.8870464473566907,Greece,Republic of Korea,4,3
GRKW,KW,GR,-15.324330542722425,-23.556632784966716,2582884.0875662607,NA,NA,Greece,Kuwait,4,3
GRLT,LT,GR,-12.60134657929195,-24.02244331150717,1898197.9690810638,NA,0.8651154497637515,Greece,Lithuania,4,4
GRLV,LV,GR,-12.172355089465446,-24.93353149208742,2015689.121000677,NA,NA,Greece,Latvia,4,4
GRMA,MA,GR,-15.656022594283117,-24.18881456466065,2556944.8285933533,NA,NA,Greece,Morocco,4,1
GRMK,MK,GR,-11.904630279349101,-20.166330448053383,315405.18680777895,NA,0.8542391013640009,Greece,The former Yugoslav Republic of Macedonia,4,4
